,Feature,Non_Zero_Coefficient
13954,11560400057411,0.0
13955,11560500006884,-0.0
13956,11560700055572,-0.0
13989,11563900051276,-0.0
13990,11570100057304,-0.0
13991,11570200057340,-0.0
13992,11570300057376,-0.0
13993,11570400005453,-0.0
13994,11570400057412,-0.0
13995,11570500057448,-0.0
13996,11570600057484,-0.0
13997,11570700055573,-0.0
13998,11570800039821,-0.0
13999,11570800058276,-0.0
13968,11562000042684,0.0
13969,11562100022636,-0.0
13970,11562100057843,-0.0
13971,11562200058635,-0.0
13972,11562400025500,0.0
14005,11571500018341,-0.0
14006,11571500057736,-0.0
14007,11571600057772,-0.0
14008,11571700021205,0.0
14009,11571700057808,-0.0
14010,11571800041253,-0.0
14011,11571800058348,-0.0
14012,11571900046981,-0.0
14013,11571900058456,-0.0
14014,11572000042685,-0.0
14015,11572000058312,-0.0
13984,11563600049844,-0.0
13985,11563600058527,-0.0
13986,11563700036956,-0.0
13987,11563700058203,-0.0
13988,11563800038388,-0.0
14021,11572400025501,-0.0
14022,11572400057916,-0.0
14023,11572500026933,-0.0
14024,11572500057952,-0.0
14025,11572600028365,-0.0
14026,11572700044117,-0.0
14027,11572700058384,-0.0
14028,11572800045549,-0.0
14029,11572800058420,-0.0
14030,11572900029797,-0.0
14031,11572900058024,-0.0
14000,11570900057520,-0.0
14001,11571100011181,-0.0
14002,11571200057628,-0.0
14003,11571300057664,-0.0
14004,11571400057700,-0.0
14037,11573600049845,-0.0
14038,11573700036957,-0.0
14039,11573700058204,-0.0
14040,11573800038389,-0.0
14041,11573800058240,-0.0
14042,11573900051277,-0.0
14043,11573900058564,-0.0
14044,11574000058600,-0.0
14045,11590100001159,-0.0
14046,11590200002591,0.0
14047,11590400005455,-0.0
14016,11572100022637,-0.0
14017,11572100057844,-0.0
14018,11572200058636,-0.0
14019,11572300024069,-0.0
14020,11572300057880,-0.0
14053,11591700021207,0.0
14054,11591800041255,0.0
14055,11591900046983,-0.0
14056,11592000042687,0.0
14057,11592100022639,-0.0
14058,11592200052711,-0.0
14059,11592400025503,-0.0
14060,11592600028367,0.0
14061,11592700044119,0.0
14062,11592800045551,-0.0
14063,11592900029799,-0.0
14032,11573000031229,-0.0
14033,11573100058096,-0.0
14034,11573400035525,0.0
14035,11573500048413,-0.0
14036,11573500058492,-0.0
14069,11593700036959,0.0
14070,11593900051279,0.0
14071,11600204002592,-0.0
14072,11600804039824,-0.0
14073,11600904009752,-0.0
14074,11601104011184,-0.0
14075,11601204014048,-0.0
14076,11601504018344,-0.0
14077,11601604019776,-0.0
14078,11601804041256,-0.0
14079,11601904046984,-0.0
14048,11590900009751,-0.0
14049,11591000012615,0.0
14050,11591100011183,-0.0
14051,11591400016911,0.0
14052,11591500018343,-0.0
14085,11602904029800,-0.0
14086,11603404035528,-0.0
14087,11603504048416,-0.0
14088,11603604049848,-0.0
14089,11603904051280,-0.0
14090,11610104001161,0.0
14091,11610804039825,-0.0
14092,11612004042689,-0.0
14093,11612304024073,0.0
14094,11612404025505,-0.0
14095,11612504026937,-0.0
14064,11593000031231,-0.0
14065,11593100032663,0.0
14066,11593400035527,0.0
14067,11593500048415,-0.0
14068,11593600049847,-0.0
14101,11651700021213,0.0
14102,11651800041261,0.0
14103,11652000042693,0.0
14104,11652600028373,0.0
14105,11652900029805,0.0
14106,11653300034101,-0.0
16707,14113700058216,-0.0
14108,11660800039830,0.0
14109,11661000012622,0.0
14110,11661400016918,0.0
14111,11661600019782,0.0
14080,11602004042688,-0.0
14081,11602404025504,-0.0
14082,11602504026936,-0.0
14083,11602604028368,-0.0
14084,11602804045552,-0.0
14117,11663300034102,0.0
14118,11663800038398,0.0
14119,11670205002599,-0.0
14120,11670405005463,-0.0
14121,11670605008327,0.0
14122,11670805039831,0.0
14123,11671105011191,-0.0
14124,11671405016919,0.0
14125,11671505018351,0.0
14126,11671705021215,0.0
14127,11671905046991,-0.0
14096,11613404035529,0.0
14097,11613904051281,0.0
14098,11650600008325,-0.0
14099,11651300015485,0.0
14100,11651500018349,-0.0
14133,11673105032671,0.0
14134,11673405035535,-0.0
14135,11673705036967,-0.0
14136,11680300004032,0.0
14137,11680400005464,0.0
14138,11680500006896,-0.0
14139,11681400016920,-0.0
14140,11681500018352,0.0
14141,11681600019784,-0.0
14142,11681700021216,0.0
14143,11682100022648,0.0
14112,11661700021214,0.0
14113,11662000042694,0.0
14114,11662600028374,0.0
14115,11662900029806,0.0
14116,11663100032670,0.0
14149,11683400035536,0.0
14150,11683700036968,0.0
14151,11683800038400,-0.0
14152,11690205002601,0.0
14153,11690305004033,0.0
14154,11690405005465,0.0
14155,11690505006897,0.0
14156,11690605008329,0.0
14157,11690905009761,0.0
14158,11691105011193,0.0
14159,11691505018353,0.0
14128,11672005042695,0.0
14129,11672305024079,0.0
14130,11672405025511,0.0
14131,11672805045559,0.0
14132,11672905029807,-0.0
14165,11692905029809,0.0
14166,11693105032673,0.0
14167,11693705036969,0.0
14168,11693805038401,0.0
14169,11700400005466,-0.0
14170,11700800039834,-0.0
14171,11701200014058,-0.0
14172,11701400016922,-0.0
14173,11701500018354,-0.0
14174,11701600019786,-0.0
14175,11701700021218,0.0
14144,11682500026944,0.0
14145,11682600028376,-0.0
14146,11682900029808,0.0
14147,11683100032672,-0.0
14148,11683300034104,-0.0
14180,11703400035538,-0.0
14181,11703800038402,-0.0
14182,11703900051290,0.0
14183,11710400005467,-0.0
14184,11710600008331,-0.0
14185,11711300015491,0.0
14186,11711500018355,-0.0
16706,14113700037211,-0.0
14188,11711800041267,-0.0
14189,11713400035539,-0.0
14190,11713600049859,-0.0
14160,11691605019785,0.0
14161,11692005042697,0.0
14162,11692105022649,0.0
14163,11692505026945,0.0
14164,11692605028377,0.0
14196,11722800045564,0.0
14197,11723800038404,0.0
14198,11730100057305,0.0
14199,11730200002605,-0.0
14200,11730400005469,0.0
14201,11730400057413,0.0
14202,11730500006901,0.0
14203,11730600008333,-0.0
14204,11730600057485,-0.0
14205,11730700055589,-0.0
14206,11730800058277,0.0
14207,11730900009765,0.0
14176,11701800041266,-0.0
14177,11702900029810,-0.0
14178,11703000031242,-0.0
14179,11703300034106,-0.0
14212,11731400016925,-0.0
14213,11731500018357,-0.0
14214,11731600057773,0.0
14215,11731700057809,-0.0
14216,11731800041269,0.0
16673,14110800040075,-0.0
14218,11732200052725,0.0
14219,11732300024085,-0.0
14220,11732500026949,0.0
14221,11732700044133,-0.0
14222,11732800045565,0.0
14223,11733000058061,-0.0
14192,11713900051291,0.0
14193,11721700021220,-0.0
14194,11722200052724,0.0
14195,11722300024084,0.0
14228,11733700036973,-0.0
14229,11733800058241,-0.0
14230,11733900051293,-0.0
14231,11740100001174,0.0
14232,11740100057306,0.0
14233,11740200057342,0.0
14234,11740300057378,0.0
14235,11740400005470,0.0
14236,11740500006902,0.0
14237,11740500057450,0.0
14238,11740600008334,0.0
14239,11740600057486,0.0
14208,11731000012629,0.0
14209,11731100011197,0.0
14210,11731100057557,0.0
14211,11731200014061,0.0
14244,11741100011198,0.0
14245,11741300015494,0.0
14246,11741400016926,0.0
14247,11741400057702,0.0
14248,11741500018358,0.0
14249,11741500057738,0.0
14250,11741600019790,0.0
14251,11741600057774,0.0
14252,11741800041270,0.0
14253,11741800058350,0.0
14254,11741900058458,0.0
14255,11742000042702,0.0
14224,11733100032677,0.0
14225,11733300034109,-0.0
14226,11733400058169,-0.0
14227,11733500058493,-0.0
14260,11742300057882,0.0
14261,11742400025518,0.0
14262,11742400057918,0.0
14263,11742600057990,0.0
14264,11742700044134,0.0
14265,11742700058386,0.0
14266,11742800045566,0.0
14267,11742800058422,0.0
14268,11743000031246,0.0
14269,11743100032678,0.0
14270,11743300034110,0.0
14271,11743400058170,-0.0
14240,11740700055590,0.0
14241,11740800058278,0.0
14242,11740900057522,0.0
14243,11741000012630,0.0
14276,11744000054158,0.0
14277,11744000058602,0.0
14278,11750100001175,0.0
14279,11750100057307,0.0
14280,11750300004039,0.0
14281,11750400005471,0.0
14282,11750600057487,-0.0
14283,11750700055591,-0.0
14284,11750800039839,0.0
14285,11750800058279,0.0
14286,11750900009767,0.0
14287,11751000057595,0.0
14256,11742000058314,0.0
14257,11742100057846,0.0
14258,11742200052726,0.0
14259,11742300024086,-0.0
14291,11751400016927,-0.0
14292,11751500018359,-0.0
14293,11751600019791,-0.0
14294,11751600057775,0.0
14295,11751700057811,-0.0
14296,11751800041271,0.0
14298,11752100057847,-0.0
14299,11752200052727,0.0
14300,11752400025519,0.0
14301,11752500026951,0.0
14302,11752700044135,-0.0
14303,11752800045567,0.0
14272,11743600058530,0.0
14273,11743800038406,0.0
14274,11743800058242,0.0
14275,11743900058566,0.0
14307,11753400058171,-0.0
14308,11753500058495,-0.0
14309,11753800038407,-0.0
14310,11754000054159,-0.0
14311,11760100001176,0.0
14312,11760100057308,0.0
14313,11760200002608,-0.0
14314,11760300004040,-0.0
14315,11760400005472,0.0
14316,11760500006904,0.0
14317,11760600008336,-0.0
14318,11760600057488,-0.0
14319,11760700055592,0.0
14288,11751100011199,0.0
14289,11751200014063,0.0
14290,11751300015495,-0.0
14323,11761000012632,0.0
14324,11761100011200,0.0
14325,11761100057560,0.0
14326,11761200014064,0.0
14327,11761200057632,0.0
14328,11761300015496,-0.0
14329,11761500018360,0.0
14330,11761600019792,-0.0
14331,11761700021224,-0.0
14332,11761800041272,0.0
14333,11761800058352,0.0
14334,11761900047000,0.0
14335,11762200052728,0.0
14304,11752900029815,-0.0
14305,11753000031247,-0.0
14306,11753000058063,-0.0
14339,11762500057956,-0.0
14340,11762600057992,-0.0
14341,11762700044136,-0.0
14342,11762700058388,-0.0
14343,11762800045568,0.0
14344,11762900029816,-0.0
14345,11763000031248,0.0
14346,11763300034112,-0.0
14347,11763400035544,-0.0
14348,11763800038408,-0.0
14349,11763800058244,-0.0
14350,11763900051296,-0.0
14351,11770100057309,-0.0
14320,11760800039840,0.0
14321,11760800058280,0.0
14322,11760900009768,0.0
14355,11770600008337,-0.0
14356,11770600057489,-0.0
14357,11770800039841,0.0
14358,11770800058281,0.0
14359,11770900009769,-0.0
14360,11770900057525,-0.0
14361,11771000012633,-0.0
14362,11771000057597,0.0
14363,11771500018361,-0.0
14364,11771600019793,-0.0
14365,11771600057777,0.0
14366,11771700021225,-0.0
14367,11771700057813,-0.0
14336,11762300057884,-0.0
14337,11762400025520,0.0
14338,11762500026952,0.0
14371,11772300024089,-0.0
14372,11772800045569,0.0
14373,11773000058065,-0.0
14374,11773300034113,-0.0
14375,11773300058137,-0.0
14376,11773500048433,-0.0
14377,11773500058497,-0.0
14378,11773800038409,-0.0
14379,11780100001178,-0.0
14380,11780100057310,-0.0
14381,11780200057346,-0.0
14382,11780300057382,-0.0
14383,11780400005474,-0.0
14352,11770300004041,-0.0
14353,11770400005473,0.0
14354,11770400057417,0.0
14387,11780900009770,-0.0
14388,11781000012634,-0.0
14389,11781100057562,-0.0
14390,11781200014066,-0.0
14391,11781400057706,-0.0
14392,11781500018362,-0.0
14393,11781500057742,-0.0
14394,11781600019794,-0.0
14395,11781600057778,-0.0
14396,11781700021226,-0.0
14397,11781700057814,-0.0
14398,11781800058354,-0.0
14399,11781900058462,-0.0
14368,11771800041273,0.0
14369,11771900047001,0.0
14370,11771900058461,0.0
14403,11782300057886,-0.0
14404,11782400057922,-0.0
14405,11782500026954,-0.0
14406,11782600057994,-0.0
14407,11782700058390,-0.0
14408,11782800058426,-0.0
14409,11783000058066,-0.0
14410,11783400058174,-0.0
14411,11783500048434,-0.0
14412,11783500058498,-0.0
14413,11783600058534,-0.0
14414,11783800038410,-0.0
14415,11783900051298,-0.0
14384,11780500057454,-0.0
14385,11780600057490,-0.0
14386,11780800039842,-0.0
14419,11820401005478,0.0
14420,11820601008342,0.0
14421,11820801039846,-0.0
14422,11821001012638,-0.0
14423,11821301015502,-0.0
14424,11821401016934,-0.0
14425,11821601019798,0.0
14426,11821701021230,-0.0
14427,11821801041278,-0.0
14428,11822101022662,0.0
14429,11822201052734,0.0
14430,11822301024094,0.0
14431,11822401025526,0.0
14400,11782100057850,-0.0
14401,11782200052730,-0.0
14402,11782300024090,-0.0
14434,11823501048438,0.0
14435,11823901051302,0.0
14437,11830300004047,0.0
14438,11830400005479,-0.0
14439,11830500006911,-0.0
14440,11830600008343,-0.0
14441,11830900009775,-0.0
14442,11831100011207,-0.0
14443,11831400016935,-0.0
14444,11831500018367,-0.0
14445,11831700021231,-0.0
14446,11832100022663,-0.0
14447,11832300024095,-0.0
14416,11783900058570,-0.0
14417,11784000058606,-0.0
14418,11820101001182,0.0
14450,11832600028391,-0.0
14451,11832700044143,-0.0
14452,11833500048439,-0.0
14453,11833900051303,-0.0
14454,11840100001184,-0.0
14455,11840200002616,-0.0
14456,11840400005480,-0.0
14457,11840500006912,0.0
14458,11840800039848,-0.0
14459,11840900009776,-0.0
14460,11841200014072,0.0
14461,11841500018368,-0.0
14462,11841700021232,-0.0
14463,11841800041280,-0.0
14432,11822501026958,0.0
14433,11822801045574,0.0
14466,11842400025528,-0.0
14467,11842700044144,0.0
14468,11843000031256,-0.0
14469,11843200057032,0.0
14470,11843500048440,-0.0
14471,11844000054168,0.0
14472,11860200002618,-0.0
14473,11860500006914,-0.0
14474,11860800039850,0.0
14475,11861000012642,-0.0
14476,11861200014074,-0.0
14477,11861600019802,0.0
14478,11861900047010,-0.0
14479,11862600028394,-0.0
14448,11832400025527,-0.0
14449,11832500026959,-0.0
14482,11863000031258,-0.0
14483,11863400035554,-0.0
14484,11863700036986,-0.0
14485,11863800038418,0.0
14486,11870200002619,0.0
14487,11870300004051,0.0
14488,11870500006915,0.0
14489,11871100011211,0.0
14490,11871300015507,-0.0
14491,11871700021235,0.0
14492,11880500006916,0.0
14493,11880800039852,0.0
14494,11881100011212,0.0
14495,11881200014076,0.0
14464,11842100022664,-0.0
14465,11842200052736,0.0
14498,11890300004053,0.0
14499,11890800039853,0.0
14500,11891000012645,0.0
14501,11891100011213,0.0
14502,11891300015509,-0.0
14503,11900100001190,0.0
14504,11900200002622,-0.0
14505,11900500006918,-0.0
14506,11900700055606,0.0
14507,11900800039854,-0.0
14508,11901000012646,0.0
14509,11901400016942,-0.0
14510,11901500018374,0.0
14511,11901600019806,-0.0
14480,11862700044146,-0.0
14481,11862800045578,0.0
14514,11902800045582,-0.0
14515,11903300034126,0.0
14516,11903700036990,-0.0
14517,11920101001192,0.0
14518,11920201002624,0.0
14519,11920501006920,0.0
14520,11920701055608,0.0
14521,11921001012648,-0.0
14522,11921301015512,0.0
14523,11921401016944,0.0
14524,11922001042720,-0.0
14525,11922801045584,0.0
14526,11923001031264,0.0
14527,11930301004057,0.0
14496,11881300015508,-0.0
14497,11881700021236,0.0
14530,11931301015513,0.0
14531,11932001042721,-0.0
14532,11932501026969,0.0
14533,11933301034129,-0.0
14534,11933401035561,0.0
14535,11933701036993,0.0
14536,11940100001194,0.0
14537,11940200002626,-0.0
14538,11940300004058,-0.0
14539,11940800039858,-0.0
14540,11941000012650,0.0
14541,11941200014082,-0.0
14542,11941500018378,0.0
14543,11942000042722,-0.0
14512,11902100022670,0.0
14513,11902700044150,-0.0
14546,11943700036994,-0.0
14547,11960100001196,0.0
14548,11960200002628,-0.0
14549,11960300004060,-0.0
14550,11960600008356,-0.0
14551,11960700055612,0.0
14552,11960800039860,-0.0
14553,11961000012652,0.0
14554,11961100011220,0.0
14555,11961200014084,-0.0
14556,11961500018380,0.0
14557,11962000042724,-0.0
14558,11962100022676,0.0
14559,11962300024108,0.0
14528,11930501006921,0.0
14529,11931201014081,-0.0
14562,11962800045588,-0.0
14563,11962900029836,0.0
14564,11963000031268,0.0
14565,11963300034132,0.0
14566,11963400035564,0.0
14567,11963500048452,0.0
14568,11963700036996,-0.0
14569,11980200002630,0.0
14570,11980500006926,-0.0
14571,11982700044158,-0.0
14572,11990300004063,-0.0
14573,11990500006927,0.0
14574,11991200014087,0.0
14575,11992000042727,0.0
14544,11942600028402,0.0
14545,11943400035562,0.0
14578,11992700044159,0.0
14579,11993000031271,0.0
14580,11993700036999,0.0
14581,12010401005497,0.0
14582,12010501006929,0.0
14583,12010701055617,0.0
14584,12011201014089,-0.0
14585,12012301024113,0.0
14586,12013301034137,-0.0
14587,12020300004066,0.0
14588,12020400005498,0.0
14589,12020700055618,0.0
14590,12022600028410,0.0
14591,12022700044162,0.0
14560,11962500026972,-0.0
14561,11962700044156,-0.0
14594,12040300004068,-0.0
14595,12040400005500,0.0
14596,12040500006932,0.0
14597,12040700055620,0.0
14598,12041500018388,0.0
14599,12042000042732,0.0
14600,12042300024116,0.0
14601,12042500026980,0.0
14602,12042600028412,-0.0
14603,12042700044164,0.0
14604,12042900029844,0.0
14605,12043400035572,0.0
14606,12060300004070,0.0
14607,12060500006934,0.0
14576,11992300024111,0.0
14577,11992600028407,-0.0
14610,12062700044166,-0.0
14611,12062900029846,0.0
14612,12063300034142,0.0
14613,12063400035574,0.0
14614,12063700037006,0.0
14615,12070400005503,0.0
14616,12070800039871,0.0
14617,12071500018391,0.0
14618,12072100022687,0.0
14619,12072300024119,0.0
14620,12072500026983,0.0
14621,12073000031279,0.0
14622,12073400035575,0.0
14623,12073700037007,0.0
14592,12022900029842,0.0
14593,12023300034138,-0.0
14626,12082001042736,0.0
14627,12082101022688,0.0
14628,12082301024120,0.0
14629,12082501026984,0.0
14630,12083001031280,0.0
14631,12083401035576,0.0
14632,12090800039873,0.0
14633,12091000012665,0.0
14634,12091700021257,0.0
14635,12092000042737,0.0
14636,12092100022689,0.0
14637,12092300024121,0.0
14638,12092500026985,0.0
14639,12093000031281,0.0
14608,12061400016958,0.0
14609,12062000042734,-0.0
14642,12101500018394,0.0
14643,12101600019826,0.0
14644,12101700021258,0.0
14645,12102000042738,0.0
14646,12102100022690,0.0
14647,12102300024122,0.0
14648,12102500026986,0.0
14649,12103000031282,0.0
14650,12103300034146,0.0
14651,12103400035578,0.0
14652,12103700037010,0.0
14653,12110100001211,0.0
14654,12110200002643,0.0
14655,12110400005507,0.0
14624,12080801039872,0.0
14625,12081501018392,0.0
14658,12111000012667,0.0
14659,12111100011235,0.0
14660,12111600019827,0.0
14661,12111700021259,0.0
14662,12111900047035,0.0
14663,12112000042739,0.0
14664,12112100022691,0.0
14665,12112400025555,0.0
14666,12112500026987,0.0
14667,12112600028419,0.0
14668,12112700044171,0.0
14669,12112900029851,0.0
14670,12113000031283,0.0
14671,12113300034147,0.0
14640,12100400005506,0.0
14641,12100800039874,0.0
14674,12113600049899,0.0
14675,12122302024124,-0.0
14676,12122502026988,0.0
14677,12122602028420,-0.0
14678,12150802039879,0.0
14679,12151402016967,-0.0
14680,12151602019831,0.0
14681,12151702021263,-0.0
14682,12152302024127,0.0
14683,12152602028423,0.0
14684,12152702044175,0.0
14685,12153002031287,0.0
14686,12153302034151,0.0
14687,12170302004081,-0.0
14656,12110800039875,0.0
14657,12110900009803,0.0
14690,12170802039881,0.0
14691,12172002042745,0.0
14692,12172602028425,0.0
14693,12173302034153,-0.0
14694,12180300004082,0.0
14695,12180400005514,0.0
14696,12180800039882,0.0
14697,12181400016970,0.0
14698,12182600028426,0.0
16672,14110700055827,-0.0
14700,12190302004083,0.0
14701,12190402005515,0.0
14702,12190802039883,0.0
14703,12192602028427,0.0
14672,12113400035579,0.0
14673,12113500048467,0.0
14706,12221005012678,0.0
14707,12221305015542,0.0
14708,12221405016974,0.0
14709,12221505018406,0.0
